participantID,StartDate,day,mood
sp10-01-56,2010-04-21T13:19:53Z,2010-04-12,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-13,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-14,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-15,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-16,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-17,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-18,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-12,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-12,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-12,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-13,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-13,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-13,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-14,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-14,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-14,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-15,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-15,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-16,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-16,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-17,Happy or content
sp10-01-56,2010-04-21T13:19:53Z,2010-04-17,Calm or peaceful
sp10-01-56,2010-04-21T13:19:53Z,2010-04-17,Stressed or anxious
sp10-01-56,2010-04-21T13:19:53Z,2010-04-18,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-12,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-13,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-14,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-14,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-15,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-15,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-16,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-16,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-17,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-17,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-18,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-18,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-12,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-13,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-14,Happy or content
sp10-01-51,2010-04-21T13:36:14Z,2010-04-15,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-16,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-17,Stressed or anxious
sp10-01-51,2010-04-21T13:36:14Z,2010-04-18,Stressed or anxious
sp10-01-40,2010-04-21T11:42:11Z,2010-04-12,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-13,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-14,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-15,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-16,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-16,Calm or peaceful
sp10-01-40,2010-04-21T11:42:11Z,2010-04-16,Stressed or anxious
sp10-01-40,2010-04-21T11:42:11Z,2010-04-17,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-17,Calm or peaceful
sp10-01-40,2010-04-21T11:42:11Z,2010-04-17,Stressed or anxious
sp10-01-40,2010-04-21T11:42:11Z,2010-04-18,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-18,Calm or peaceful
sp10-01-40,2010-04-21T11:42:11Z,2010-04-12,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-13,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-14,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-15,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-16,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-17,Happy or content
sp10-01-40,2010-04-21T11:42:11Z,2010-04-18,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-12,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-12,Calm or peaceful
sp10-01-35,2010-04-21T02:19:19Z,2010-04-13,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-13,Calm or peaceful
sp10-01-35,2010-04-21T02:19:19Z,2010-04-14,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-15,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-15,Calm or peaceful
sp10-01-35,2010-04-21T02:19:19Z,2010-04-16,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-16,Calm or peaceful
sp10-01-35,2010-04-21T02:19:19Z,2010-04-17,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-17,Stressed or anxious
sp10-01-35,2010-04-21T02:19:19Z,2010-04-18,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-18,Calm or peaceful
sp10-01-35,2010-04-21T02:19:19Z,2010-04-12,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-13,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-14,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-15,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-16,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-17,Happy or content
sp10-01-35,2010-04-21T02:19:19Z,2010-04-18,Happy or content
sp10-01-36,2010-04-20T23:22:28Z,2010-04-12,Stressed or anxious
sp10-01-36,2010-04-20T23:22:28Z,2010-04-13,Calm or peaceful
sp10-01-36,2010-04-20T23:22:28Z,2010-04-14,Calm or peaceful
sp10-01-36,2010-04-20T23:22:28Z,2010-04-15,Calm or peaceful
sp10-01-36,2010-04-20T23:22:28Z,2010-04-16,Happy or content
sp10-01-36,2010-04-20T23:22:28Z,2010-04-17,Happy or content
sp10-01-36,2010-04-20T23:22:28Z,2010-04-18,Happy or content
sp10-01-50,2010-04-20T17:29:59Z,2010-04-12,Happy or content
sp10-01-50,2010-04-20T17:29:59Z,2010-04-12,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-13,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-14,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-14,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-15,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-15,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-16,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-16,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-17,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-17,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-18,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-12,Happy or content
sp10-01-50,2010-04-20T17:29:59Z,2010-04-13,Happy or content
sp10-01-50,2010-04-20T17:29:59Z,2010-04-14,Calm or peaceful
sp10-01-50,2010-04-20T17:29:59Z,2010-04-15,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-16,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-17,Stressed or anxious
sp10-01-50,2010-04-20T17:29:59Z,2010-04-18,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-12,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-13,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-14,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-15,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-15,Stressed or anxious
sp10-01-41,2010-04-20T16:43:39Z,2010-04-16,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-16,Calm or peaceful
sp10-01-41,2010-04-20T16:43:39Z,2010-04-16,Stressed or anxious
sp10-01-41,2010-04-20T16:43:39Z,2010-04-17,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-17,Calm or peaceful
sp10-01-41,2010-04-20T16:43:39Z,2010-04-17,Stressed or anxious
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Calm or peaceful
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Stressed or anxious
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Sad or depressed
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Angry or frustrated
sp10-01-41,2010-04-20T16:43:39Z,2010-04-12,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-13,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-14,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-15,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-16,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-17,Happy or content
sp10-01-41,2010-04-20T16:43:39Z,2010-04-18,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-12,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-13,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-14,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-15,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-16,Sad or depressed
sp10-01-43,2010-04-20T14:21:25Z,2010-04-16,Angry or frustrated
sp10-01-43,2010-04-20T14:21:25Z,2010-04-17,Stressed or anxious
sp10-01-43,2010-04-20T14:21:25Z,2010-04-17,Sad or depressed
sp10-01-43,2010-04-20T14:21:25Z,2010-04-18,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-18,Sad or depressed
sp10-01-43,2010-04-20T14:21:25Z,2010-04-12,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-13,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-14,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-15,Calm or peaceful
sp10-01-43,2010-04-20T14:21:25Z,2010-04-16,Angry or frustrated
sp10-01-43,2010-04-20T14:21:25Z,2010-04-17,Sad or depressed
sp10-01-43,2010-04-20T14:21:25Z,2010-04-18,Sad or depressed
sp10-01-34,2010-04-20T12:42:53Z,2010-04-12,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-13,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-13,Stressed or anxious
sp10-01-34,2010-04-20T12:42:53Z,2010-04-14,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-15,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-15,Stressed or anxious
sp10-01-34,2010-04-20T12:42:53Z,2010-04-16,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-16,Stressed or anxious
sp10-01-34,2010-04-20T12:42:53Z,2010-04-17,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-17,Stressed or anxious
sp10-01-34,2010-04-20T12:42:53Z,2010-04-18,Happy or content
sp10-01-34,2010-04-20T12:42:53Z,2010-04-18,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-12,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-12,Sad or depressed
sp10-01-11,2010-04-20T12:58:21Z,2010-04-13,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-13,Stressed or anxious
sp10-01-11,2010-04-20T12:58:21Z,2010-04-14,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-15,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-16,Happy or content
sp10-01-11,2010-04-20T12:58:21Z,2010-04-16,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-17,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-18,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-12,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-13,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-14,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-15,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-16,Happy or content
sp10-01-11,2010-04-20T12:58:21Z,2010-04-17,Calm or peaceful
sp10-01-11,2010-04-20T12:58:21Z,2010-04-18,Calm or peaceful
sp10-01-10,2010-04-20T10:09:59Z,2010-04-12,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-13,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-13,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-14,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-14,Calm or peaceful
sp10-01-10,2010-04-20T10:09:59Z,2010-04-15,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-15,Calm or peaceful
sp10-01-10,2010-04-20T10:09:59Z,2010-04-16,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-16,Sad or depressed
sp10-01-10,2010-04-20T10:09:59Z,2010-04-17,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-17,Calm or peaceful
sp10-01-10,2010-04-20T10:09:59Z,2010-04-18,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-18,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-12,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-13,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-14,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-15,Happy or content
sp10-01-10,2010-04-20T10:09:59Z,2010-04-16,Stressed or anxious
sp10-01-10,2010-04-20T10:09:59Z,2010-04-18,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-12,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-13,Calm or peaceful
sp10-01-08,2010-04-20T02:51:45Z,2010-04-13,Stressed or anxious
sp10-01-08,2010-04-20T02:51:45Z,2010-04-13,Angry or frustrated
sp10-01-08,2010-04-20T02:51:45Z,2010-04-14,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-14,Stressed or anxious
sp10-01-08,2010-04-20T02:51:45Z,2010-04-14,Angry or frustrated
sp10-01-08,2010-04-20T02:51:45Z,2010-04-15,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-15,Angry or frustrated
sp10-01-08,2010-04-20T02:51:45Z,2010-04-16,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-16,Angry or frustrated
sp10-01-08,2010-04-20T02:51:45Z,2010-04-17,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-17,Calm or peaceful
sp10-01-08,2010-04-20T02:51:45Z,2010-04-18,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-18,Calm or peaceful
sp10-01-08,2010-04-20T02:51:45Z,2010-04-18,Stressed or anxious
sp10-01-08,2010-04-20T02:51:45Z,2010-04-12,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-13,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-14,Stressed or anxious
sp10-01-08,2010-04-20T02:51:45Z,2010-04-15,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-16,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-17,Happy or content
sp10-01-08,2010-04-20T02:51:45Z,2010-04-18,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-12,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-13,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-13,Stressed or anxious
sp10-01-21,2010-04-20T02:13:30Z,2010-04-14,Happy or content
sp10-01-21,2010-04-20T02:13:30Z,2010-04-14,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-14,Stressed or anxious
sp10-01-21,2010-04-20T02:13:30Z,2010-04-15,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-16,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-16,Stressed or anxious
sp10-01-21,2010-04-20T02:13:30Z,2010-04-17,Happy or content
sp10-01-21,2010-04-20T02:13:30Z,2010-04-18,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-18,Stressed or anxious
sp10-01-21,2010-04-20T02:13:30Z,2010-04-18,Angry or frustrated
sp10-01-21,2010-04-20T02:13:30Z,2010-04-12,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-13,Stressed or anxious
sp10-01-21,2010-04-20T02:13:30Z,2010-04-14,Happy or content
sp10-01-21,2010-04-20T02:13:30Z,2010-04-15,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-16,Calm or peaceful
sp10-01-21,2010-04-20T02:13:30Z,2010-04-17,Happy or content
sp10-01-21,2010-04-20T02:13:30Z,2010-04-18,Calm or peaceful
sp10-01-20,2010-04-20T02:14:06Z,2010-04-12,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-13,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-14,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-15,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-16,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-16,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-16,Sad or depressed
sp10-01-20,2010-04-20T02:14:06Z,2010-04-16,Angry or frustrated
sp10-01-20,2010-04-20T02:14:06Z,2010-04-17,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-17,Calm or peaceful
sp10-01-20,2010-04-20T02:14:06Z,2010-04-18,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-12,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-13,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-14,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-15,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-16,Stressed or anxious
sp10-01-20,2010-04-20T02:14:06Z,2010-04-17,Happy or content
sp10-01-20,2010-04-20T02:14:06Z,2010-04-18,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-12,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-12,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-13,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-13,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-14,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-14,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-15,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-15,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-16,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-16,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-17,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-17,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-18,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-18,Calm or peaceful
sp10-01-49,2010-04-20T01:42:07Z,2010-04-18,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-12,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-14,Stressed or anxious
sp10-01-49,2010-04-20T01:42:07Z,2010-04-15,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-16,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-17,Happy or content
sp10-01-49,2010-04-20T01:42:07Z,2010-04-18,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-12,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-12,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-13,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-13,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-14,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-14,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-15,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-15,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-16,Stressed or anxious
sp10-01-48,2010-04-19T21:49:00Z,2010-04-16,Angry or frustrated
sp10-01-48,2010-04-19T21:49:00Z,2010-04-17,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-17,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-18,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-18,Calm or peaceful
sp10-01-48,2010-04-19T21:49:00Z,2010-04-12,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-13,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-14,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-15,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-16,Stressed or anxious
sp10-01-48,2010-04-19T21:49:00Z,2010-04-17,Happy or content
sp10-01-48,2010-04-19T21:49:00Z,2010-04-18,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-12,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-13,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-14,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-15,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-16,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-17,Sad or depressed
sp10-01-24,2010-04-19T20:44:53Z,2010-04-18,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-12,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-13,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-14,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-15,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-16,Happy or content
sp10-01-24,2010-04-19T20:44:53Z,2010-04-17,Sad or depressed
sp10-01-24,2010-04-19T20:44:53Z,2010-04-18,Happy or content
sp10-01-30,2010-04-19T19:55:31Z,2010-04-12,Sad or depressed
sp10-01-30,2010-04-19T19:55:31Z,2010-04-12,Angry or frustrated
sp10-01-30,2010-04-19T19:55:31Z,2010-04-13,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-13,Sad or depressed
sp10-01-30,2010-04-19T19:55:31Z,2010-04-14,Happy or content
sp10-01-30,2010-04-19T19:55:31Z,2010-04-15,Happy or content
sp10-01-30,2010-04-19T19:55:31Z,2010-04-15,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-15,Stressed or anxious
sp10-01-30,2010-04-19T19:55:31Z,2010-04-16,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-17,Stressed or anxious
sp10-01-30,2010-04-19T19:55:31Z,2010-04-17,Angry or frustrated
sp10-01-30,2010-04-19T19:55:31Z,2010-04-18,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-18,Sad or depressed
sp10-01-30,2010-04-19T19:55:31Z,2010-04-12,Angry or frustrated
sp10-01-30,2010-04-19T19:55:31Z,2010-04-13,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-14,Happy or content
sp10-01-30,2010-04-19T19:55:31Z,2010-04-15,Happy or content
sp10-01-30,2010-04-19T19:55:31Z,2010-04-16,Calm or peaceful
sp10-01-30,2010-04-19T19:55:31Z,2010-04-17,Stressed or anxious
sp10-01-30,2010-04-19T19:55:31Z,2010-04-18,Sad or depressed
sp10-01-07,2010-04-19T19:21:14Z,2010-04-12,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-12,Calm or peaceful
sp10-01-07,2010-04-19T19:21:14Z,2010-04-13,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-13,Calm or peaceful
sp10-01-07,2010-04-19T19:21:14Z,2010-04-14,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-14,Calm or peaceful
sp10-01-07,2010-04-19T19:21:14Z,2010-04-15,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-16,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-16,Stressed or anxious
sp10-01-07,2010-04-19T19:21:14Z,2010-04-17,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-17,Stressed or anxious
sp10-01-07,2010-04-19T19:21:14Z,2010-04-18,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-18,Calm or peaceful
sp10-01-07,2010-04-19T19:21:14Z,2010-04-12,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-13,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-14,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-15,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-16,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-17,Happy or content
sp10-01-07,2010-04-19T19:21:14Z,2010-04-18,Calm or peaceful
sp10-01-31,2010-04-19T18:07:06Z,2010-04-12,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-12,Stressed or anxious
sp10-01-31,2010-04-19T18:07:06Z,2010-04-13,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-13,Calm or peaceful
sp10-01-31,2010-04-19T18:07:06Z,2010-04-14,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-15,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-15,Angry or frustrated
sp10-01-31,2010-04-19T18:07:06Z,2010-04-16,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-17,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-18,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-12,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-13,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-14,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-15,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-16,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-17,Happy or content
sp10-01-31,2010-04-19T18:07:06Z,2010-04-18,Happy or content
sp10-01-13,2010-04-19T15:39:24Z,2010-04-12,Calm or peaceful
sp10-01-13,2010-04-19T15:39:24Z,2010-04-13,Calm or peaceful
